ID,exit,entry,Run,Frames
43,2519.0,1495.0,25,1024.0
44,2002.0,927.0,25,1075.0
46,4296.0,3107.0,25,1189.0
47,3572.0,2307.0,25,1265.0
48,3850.0,2603.0,25,1247.0
49,3297.0,2068.0,25,1229.0
5,4370.0,2771.0,25,1599.0
50,2949.0,1766.0,25,1183.0
51,2457.0,1374.0,25,1083.0
52,2835.0,1661.0,25,1174.0
53,3592.0,2190.0,25,1402.0
54,2171.0,1184.0,25,987.0
55,2158.0,1005.0,25,1153.0
57,4119.0,2853.0,25,1266.0
58,3998.0,2559.0,25,1439.0
60,3699.0,2241.0,25,1458.0
61,2834.0,1612.0,25,1222.0
62,2746.0,1613.0,25,1133.0
63,2388.0,1327.0,25,1061.0
64,2242.0,1083.0,25,1159.0
65,2125.0,1112.0,25,1013.0
66,1966.0,1011.0,25,955.0
68,4153.0,2756.0,25,1397.0
69,3891.0,2531.0,25,1360.0
7,3708.0,2300.0,25,1408.0
70,4065.0,2681.0,25,1384.0
71,3543.0,2212.0,25,1331.0
72,3048.0,1877.0,25,1171.0
73,2898.0,1725.0,25,1173.0
74,2362.0,1271.0,25,1091.0
75,2644.0,1363.0,25,1281.0
76,2244.0,1210.0,25,1034.0
77,2097.0,1014.0,25,1083.0
8,2694.0,1387.0,25,1307.0
80,4193.0,2940.0,25,1253.0
81,3889.0,2443.0,25,1446.0
82,3426.0,2094.0,25,1332.0
83,3495.0,2324.0,25,1171.0
84,3117.0,1743.0,25,1374.0
85,2781.0,1487.0,25,1294.0
86,2569.0,1427.0,25,1142.0
87,2435.0,1305.0,25,1130.0
88,2053.0,876.0,25,1177.0
89,4567.0,3208.0,25,1359.0
9,3285.0,1652.0,25,1633.0
92,4028.0,2608.0,25,1420.0
94,3377.0,1982.0,25,1395.0
95,4084.0,2815.0,25,1269.0
96,3134.0,1850.0,25,1284.0
97,4361.0,3044.0,25,1317.0
98,2435.0,1187.0,25,1248.0
99,2891.0,1568.0,25,1323.0
32,2359.0,1225.0,26,1134.0
33,2024.0,1097.0,26,927.0
37,3808.0,2463.0,26,1345.0
38,3205.0,1882.0,26,1323.0
39,2845.0,1768.0,26,1077.0
4,4197.0,2771.0,26,1426.0
40,2759.0,1608.0,26,1151.0
41,2791.0,1615.0,26,1176.0
42,2326.0,1325.0,26,1001.0
43,2511.0,1395.0,26,1116.0
44,2130.0,1198.0,26,932.0
48,3559.0,2381.0,26,1178.0
49,3321.0,2116.0,26,1205.0
50,2846.0,1694.0,26,1152.0
51,2400.0,1337.0,26,1063.0
52,2553.0,1324.0,26,1229.0
53,2242.0,1251.0,26,991.0
54,2686.0,1495.0,26,1191.0
55,1951.0,816.0,26,1135.0
56,5006.0,3226.0,26,1780.0
57,4405.0,3055.0,26,1350.0
58,4316.0,2733.0,26,1583.0
59,4035.0,2538.0,26,1497.0
60,3426.0,2233.0,26,1193.0
61,3726.0,2474.0,26,1252.0
62,3030.0,1808.0,26,1222.0
63,3006.0,1827.0,26,1179.0
64,2207.0,1220.0,26,987.0
65,1972.0,1052.0,26,920.0
66,2489.0,1272.0,26,1217.0
67,3953.0,2744.0,26,1209.0
68,4124.0,2643.0,26,1481.0
69,3878.0,2605.0,26,1273.0
7,3588.0,2097.0,26,1491.0
70,3387.0,2147.0,26,1240.0
71,3627.0,2307.0,26,1320.0
72,3239.0,2080.0,26,1159.0
73,3162.0,1943.0,26,1219.0
74,2628.0,1554.0,26,1074.0
75,2623.0,1372.0,26,1251.0
76,2611.0,1412.0,26,1199.0
77,2080.0,1138.0,26,942.0
79,3711.0,2397.0,26,1314.0
8,3916.0,2611.0,26,1305.0
80,4359.0,2927.0,26,1432.0
82,4053.0,2819.0,26,1234.0
83,2951.0,1770.0,26,1181.0
84,3297.0,2003.0,26,1294.0
85,2934.0,1529.0,26,1405.0
86,3079.0,1796.0,26,1283.0
87,2055.0,1163.0,26,892.0
88,2147.0,1214.0,26,933.0
9,3107.0,1896.0,26,1211.0
92,4499.0,3206.0,26,1293.0
93,4444.0,3101.0,26,1343.0
94,3800.0,2446.0,26,1354.0
95,3476.0,2002.0,26,1474.0
96,2720.0,1651.0,26,1069.0
97,4189.0,2940.0,26,1249.0
98,2477.0,1332.0,26,1145.0
99,2367.0,1260.0,26,1107.0
33,2810.0,1712.0,27,1098.0
35,4087.0,2711.0,27,1376.0
36,3580.0,2430.0,27,1150.0
37,3708.0,2529.0,27,1179.0
38,3311.0,1962.0,27,1349.0
39,3127.0,1929.0,27,1198.0
4,4099.0,2848.0,27,1251.0
40,2734.0,1593.0,27,1141.0
41,2675.0,1516.0,27,1159.0
42,2349.0,1310.0,27,1039.0
43,2011.0,1129.0,27,882.0
44,2216.0,1236.0,27,980.0
46,4440.0,3192.0,27,1248.0
47,3777.0,2627.0,27,1150.0
48,3492.0,2142.0,27,1350.0
49,3291.0,2141.0,27,1150.0
5,4276.0,2911.0,27,1365.0
50,3181.0,2046.0,27,1135.0
51,2857.0,1556.0,27,1301.0
52,2513.0,1420.0,27,1093.0
53,2424.0,1303.0,27,1121.0
54,2268.0,1193.0,27,1075.0
55,2095.0,1106.0,27,989.0
57,3945.0,2797.0,27,1148.0
58,4174.0,2986.0,27,1188.0
59,3446.0,2272.0,27,1174.0
6,3938.0,2563.0,27,1375.0
60,3728.0,2396.0,27,1332.0
61,2922.0,1751.0,27,1171.0
62,3072.0,1872.0,27,1200.0
63,2865.0,1627.0,27,1238.0
64,2659.0,1471.0,27,1188.0
65,2025.0,1089.0,27,936.0
66,2208.0,1204.0,27,1004.0
68,4440.0,2788.0,27,1652.0
69,4015.0,2809.0,27,1206.0
7,3458.0,2205.0,27,1253.0
70,3319.0,2093.0,27,1226.0
71,3145.0,1898.0,27,1247.0
72,3625.0,2306.0,27,1319.0
73,2585.0,1484.0,27,1101.0
74,2489.0,1438.0,27,1051.0
75,3221.0,1933.0,27,1288.0
76,2532.0,1345.0,27,1187.0
77,2122.0,909.0,27,1213.0
79,4510.0,3101.0,27,1409.0
80,3868.0,2490.0,27,1378.0
82,3849.0,2575.0,27,1274.0
84,2990.0,1710.0,27,1280.0
85,2753.0,1302.0,27,1451.0
86,2307.0,1269.0,27,1038.0
87,3389.0,2118.0,27,1271.0
88,2384.0,1251.0,27,1133.0
9,3048.0,1907.0,27,1141.0
91,4608.0,2980.0,27,1628.0
92,4199.0,2817.0,27,1382.0
95,3931.0,2460.0,27,1471.0
96,3786.0,2306.0,27,1480.0
97,3148.0,1518.0,27,1630.0
98,2831.0,1594.0,27,1237.0
99,2171.0,1120.0,27,1051.0
33,2369.0,1323.0,28,1046.0
34,4798.0,3188.0,28,1610.0
36,4448.0,2898.0,28,1550.0
37,3913.0,2635.0,28,1278.0
38,3582.0,2292.0,28,1290.0
39,3294.0,2019.0,28,1275.0
40,2885.0,1691.0,28,1194.0
41,2502.0,1439.0,28,1063.0
42,2302.0,1250.0,28,1052.0
43,2390.0,1343.0,28,1047.0
44,2310.0,1147.0,28,1163.0
48,3646.0,2416.0,28,1230.0
49,3379.0,2169.0,28,1210.0
5,4634.0,3129.0,28,1505.0
50,3039.0,1920.0,28,1119.0
51,3294.0,2101.0,28,1193.0
52,2664.0,1554.0,28,1110.0
53,2472.0,1368.0,28,1104.0
54,2169.0,1253.0,28,916.0
55,2239.0,972.0,28,1267.0
56,3614.0,2207.0,28,1407.0
57,4205.0,2721.0,28,1484.0
58,3669.0,2363.0,28,1306.0
59,3834.0,2372.0,28,1462.0
60,3579.0,2318.0,28,1261.0
61,3034.0,1849.0,28,1185.0
62,2686.0,1518.0,28,1168.0
63,2747.0,1679.0,28,1068.0
64,2447.0,1310.0,28,1137.0
65,2309.0,1262.0,28,1047.0
66,1963.0,1072.0,28,891.0
69,3979.0,2513.0,28,1466.0
70,2911.0,1857.0,28,1054.0
71,3092.0,2001.0,28,1091.0
72,2950.0,1698.0,28,1252.0
73,3160.0,1998.0,28,1162.0
74,2774.0,1626.0,28,1148.0
75,2532.0,1466.0,28,1066.0
76,2566.0,1438.0,28,1128.0
77,2378.0,1239.0,28,1139.0
78,4564.0,3211.0,28,1353.0
79,4042.0,2700.0,28,1342.0
8,2212.0,1211.0,28,1001.0
80,4399.0,3014.0,28,1385.0
81,3913.0,2518.0,28,1395.0
82,3412.0,2170.0,28,1242.0
83,3525.0,2259.0,28,1266.0
84,4701.0,3062.0,28,1639.0
85,2824.0,1526.0,28,1298.0
86,2995.0,1758.0,28,1237.0
87,2611.0,1328.0,28,1283.0
88,2112.0,1196.0,28,916.0
9,4451.0,2307.0,28,2144.0
91,4325.0,2848.0,28,1477.0
92,4979.0,3318.0,28,1661.0
94,4243.0,2833.0,28,1410.0
95,4183.0,2605.0,28,1578.0
96,3430.0,1916.0,28,1514.0
97,3732.0,2330.0,28,1402.0
98,2673.0,1392.0,28,1281.0
99,3353.0,1853.0,28,1500.0
32,2354.0,1204.0,29,1150.0
33,2204.0,1122.0,29,1082.0
34,3981.0,2755.0,29,1226.0
36,3831.0,2602.0,29,1229.0
37,3621.0,2409.0,29,1212.0
38,3341.0,2146.0,29,1195.0
39,3760.0,2414.0,29,1346.0
4,4281.0,2948.0,29,1333.0
40,3257.0,2047.0,29,1210.0
41,3121.0,1924.0,29,1197.0
42,3014.0,1824.0,29,1190.0
43,2425.0,1382.0,29,1043.0
44,2259.0,1290.0,29,969.0
47,3993.0,2748.0,29,1245.0
48,4539.0,3105.0,29,1434.0
49,3229.0,2160.0,29,1069.0
50,2945.0,1791.0,29,1154.0
51,2879.0,1728.0,29,1151.0
52,2800.0,1522.0,29,1278.0
53,2476.0,1390.0,29,1086.0
54,2469.0,1289.0,29,1180.0
55,1829.0,960.0,29,869.0
57,4204.0,2949.0,29,1255.0
58,3411.0,2274.0,29,1137.0
59,4253.0,2850.0,29,1403.0
60,3049.0,1841.0,29,1208.0
61,2609.0,1530.0,29,1079.0
62,2708.0,1631.0,29,1077.0
63,2287.0,1276.0,29,1011.0
64,2106.0,1219.0,29,887.0
65,2033.0,904.0,29,1129.0
66,1987.0,857.0,29,1130.0
68,4133.0,2811.0,29,1322.0
69,3915.0,2665.0,29,1250.0
7,3892.0,2151.0,29,1741.0
70,3472.0,2269.0,29,1203.0
71,3431.0,2361.0,29,1070.0
72,3309.0,2153.0,29,1156.0
73,3564.0,2264.0,29,1300.0
74,2661.0,1475.0,29,1186.0
75,2545.0,1428.0,29,1117.0
76,2378.0,1228.0,29,1150.0
77,2608.0,1333.0,29,1275.0
8,2944.0,1742.0,29,1202.0
80,3839.0,2603.0,29,1236.0
81,3650.0,2440.0,29,1210.0
82,3698.0,2491.0,29,1207.0
83,3162.0,1967.0,29,1195.0
84,3093.0,1673.0,29,1420.0
85,2781.0,1633.0,29,1148.0
86,2419.0,1335.0,29,1084.0
87,2792.0,1436.0,29,1356.0
88,2306.0,1128.0,29,1178.0
90,4489.0,3095.0,29,1394.0
92,4304.0,2995.0,29,1309.0
93,3754.0,2525.0,29,1229.0
94,3191.0,1990.0,29,1201.0
96,4352.0,2810.0,29,1542.0
97,3381.0,1906.0,29,1475.0
98,2978.0,1330.0,29,1648.0
99,2218.0,1041.0,29,1177.0
32,2604.0,1353.0,30,1251.0
33,2142.0,1129.0,30,1013.0
35,4149.0,2801.0,30,1348.0
37,3650.0,2261.0,30,1389.0
38,3442.0,2062.0,30,1380.0
39,2689.0,1580.0,30,1109.0
40,2668.0,1551.0,30,1117.0
41,2613.0,1487.0,30,1126.0
42,2373.0,1249.0,30,1124.0
43,2369.0,1332.0,30,1037.0
44,1997.0,909.0,30,1088.0
46,3785.0,2609.0,30,1176.0
47,3879.0,2281.0,30,1598.0
48,3231.0,1963.0,30,1268.0
49,3536.0,2208.0,30,1328.0
50,2782.0,1750.0,30,1032.0
51,2336.0,1384.0,30,952.0
52,2278.0,1308.0,30,970.0
53,2408.0,1435.0,30,973.0
54,2207.0,1236.0,30,971.0
55,1929.0,1004.0,30,925.0
57,4322.0,3008.0,30,1314.0
58,4057.0,2908.0,30,1149.0
59,3976.0,2781.0,30,1195.0
60,3339.0,2134.0,30,1205.0
61,3355.0,2013.0,30,1342.0
62,2730.0,1625.0,30,1105.0
63,2269.0,1339.0,30,930.0
64,3018.0,1718.0,30,1300.0
65,2520.0,1432.0,30,1088.0
66,1915.0,888.0,30,1027.0
67,4003.0,2737.0,30,1266.0
69,3825.0,2599.0,30,1226.0
7,4120.0,2670.0,30,1450.0
70,4586.0,3118.0,30,1468.0
71,3715.0,2586.0,30,1129.0
72,3784.0,2375.0,30,1409.0
73,3004.0,1757.0,30,1247.0
74,2598.0,1577.0,30,1021.0
75,2316.0,1248.0,30,1068.0
76,2219.0,1185.0,30,1034.0
77,2086.0,990.0,30,1096.0
79,3731.0,2460.0,30,1271.0
8,3509.0,2273.0,30,1236.0
81,3558.0,2279.0,30,1279.0
82,4361.0,2948.0,30,1413.0
83,3488.0,2166.0,30,1322.0
84,3171.0,1890.0,30,1281.0
85,2540.0,1373.0,30,1167.0
86,2174.0,1205.0,30,969.0
87,2717.0,1332.0,30,1385.0
88,2064.0,945.0,30,1119.0
9,3316.0,2035.0,30,1281.0
90,4253.0,2927.0,30,1326.0
93,4295.0,2747.0,30,1548.0
94,3634.0,2380.0,30,1254.0
95,3435.0,2078.0,30,1357.0
96,2888.0,1635.0,30,1253.0
97,3072.0,1766.0,30,1306.0
98,3904.0,2574.0,30,1330.0
99,2478.0,1171.0,30,1307.0
30,2924.0,1587.0,31,1337.0
31,2314.0,1299.0,31,1015.0
32,2147.0,1186.0,31,961.0
33,2656.0,1466.0,31,1190.0
38,3131.0,1892.0,31,1239.0
39,2674.0,1605.0,31,1069.0
40,3210.0,2003.0,31,1207.0
41,2408.0,1323.0,31,1085.0
42,2111.0,1168.0,31,943.0
43,2379.0,1277.0,31,1102.0
44,2037.0,1043.0,31,994.0
45,4373.0,2958.0,31,1415.0
46,4558.0,3196.0,31,1362.0
47,4092.0,2541.0,31,1551.0
48,4184.0,2884.0,31,1300.0
49,3326.0,2028.0,31,1298.0
5,4036.0,2617.0,31,1419.0
50,3550.0,2161.0,31,1389.0
51,2582.0,1523.0,31,1059.0
52,2463.0,1351.0,31,1112.0
53,2717.0,1460.0,31,1257.0
54,2172.0,1215.0,31,957.0
55,2065.0,1133.0,31,932.0
58,4470.0,2991.0,31,1479.0
59,4807.0,3197.0,31,1610.0
6,3460.0,2175.0,31,1285.0
60,3617.0,2307.0,31,1310.0
61,3008.0,1825.0,31,1183.0
62,3540.0,2102.0,31,1438.0
63,2623.0,1467.0,31,1156.0
64,2506.0,1358.0,31,1148.0
65,2276.0,1267.0,31,1009.0
66,2334.0,1234.0,31,1100.0
67,4638.0,3275.0,31,1363.0
68,4092.0,2814.0,31,1278.0
69,3813.0,2548.0,31,1265.0
70,3387.0,2209.0,31,1178.0
71,4162.0,2793.0,31,1369.0
72,2744.0,1700.0,31,1044.0
73,3231.0,1944.0,31,1287.0
74,2861.0,1663.0,31,1198.0
75,2942.0,1579.0,31,1363.0
76,3157.0,1792.0,31,1365.0
77,2243.0,1248.0,31,995.0
80,4019.0,2687.0,31,1332.0
81,3874.0,2459.0,31,1415.0
82,4318.0,3019.0,31,1299.0
83,3481.0,1991.0,31,1490.0
84,4015.0,2539.0,31,1476.0
85,3800.0,2132.0,31,1668.0
86,2337.0,1314.0,31,1023.0
87,2062.0,1176.0,31,886.0
88,1974.0,1089.0,31,885.0
9,3370.0,1881.0,31,1489.0
90,4522.0,3149.0,31,1373.0
91,4245.0,2748.0,31,1497.0
94,3689.0,2245.0,31,1444.0
95,4625.0,2968.0,31,1657.0
97,2778.0,1454.0,31,1324.0
98,2541.0,1339.0,31,1202.0
99,3329.0,1769.0,31,1560.0
33,2269.0,1173.0,32,1096.0
34,4481.0,3074.0,32,1407.0
36,4191.0,2787.0,32,1404.0
37,3676.0,2446.0,32,1230.0
38,3449.0,2263.0,32,1186.0
39,2549.0,1381.0,32,1168.0
40,2671.0,1488.0,32,1183.0
41,2699.0,1547.0,32,1152.0
42,2349.0,1303.0,32,1046.0
43,2200.0,1205.0,32,995.0
44,1941.0,956.0,32,985.0
47,4241.0,2889.0,32,1352.0
48,3030.0,1904.0,32,1126.0
49,3379.0,2153.0,32,1226.0
5,3903.0,2594.0,32,1309.0
50,3339.0,2104.0,32,1235.0
51,3259.0,1740.0,32,1519.0
52,2898.0,1725.0,32,1173.0
53,3341.0,2145.0,32,1196.0
54,2609.0,1416.0,32,1193.0
55,2084.0,1093.0,32,991.0
58,3969.0,2643.0,32,1326.0
59,3739.0,2447.0,32,1292.0
6,4084.0,2681.0,32,1403.0
60,3761.0,2536.0,32,1225.0
61,2930.0,1802.0,32,1128.0
62,2901.0,1524.0,32,1377.0
63,2423.0,1388.0,32,1035.0
64,2340.0,1246.0,32,1094.0
65,2016.0,1100.0,32,916.0
66,2971.0,1624.0,32,1347.0
68,4600.0,3083.0,32,1517.0
69,4326.0,2917.0,32,1409.0
7,3199.0,1848.0,32,1351.0
70,3139.0,1936.0,32,1203.0
71,3485.0,2293.0,32,1192.0
72,3201.0,2065.0,32,1136.0
73,3404.0,1875.0,32,1529.0
74,2723.0,1468.0,32,1255.0
75,2342.0,1337.0,32,1005.0
76,2247.0,1158.0,32,1089.0
77,2200.0,1246.0,32,954.0
79,4849.0,3319.0,32,1530.0
8,4598.0,3077.0,32,1521.0
80,4694.0,3215.0,32,1479.0
81,4152.0,2870.0,32,1282.0
82,4013.0,2785.0,32,1228.0
83,3689.0,2384.0,32,1305.0
84,3533.0,2218.0,32,1315.0
85,2775.0,1583.0,32,1192.0
86,3584.0,1734.0,32,1850.0
87,2497.0,1321.0,32,1176.0
88,2132.0,1087.0,32,1045.0
9,2742.0,1356.0,32,1386.0
92,3830.0,2526.0,32,1304.0
94,3929.0,2627.0,32,1302.0
95,4411.0,3019.0,32,1392.0
96,3833.0,2437.0,32,1396.0
97,2650.0,1413.0,32,1237.0
98,2269.0,1204.0,32,1065.0
99,2013.0,960.0,32,1053.0
33,2218.0,1161.0,33,1057.0
35,4510.0,3169.0,33,1341.0
36,4209.0,2838.0,33,1371.0
37,3813.0,2485.0,33,1328.0
38,3110.0,2004.0,33,1106.0
39,3511.0,2313.0,33,1198.0
4,4763.0,3233.0,33,1530.0
40,3045.0,1861.0,33,1184.0
41,2766.0,1526.0,33,1240.0
42,2559.0,1498.0,33,1061.0
43,2154.0,1119.0,33,1035.0
44,2185.0,1057.0,33,1128.0
47,4209.0,2890.0,33,1319.0
48,3901.0,2662.0,33,1239.0
49,3676.0,2414.0,33,1262.0
5,3834.0,2395.0,33,1439.0
50,2881.0,1760.0,33,1121.0
51,2772.0,1676.0,33,1096.0
52,2590.0,1354.0,33,1236.0
53,2446.0,1291.0,33,1155.0
54,2222.0,1196.0,33,1026.0
55,1967.0,1072.0,33,895.0
57,4354.0,3103.0,33,1251.0
58,4651.0,3312.0,33,1339.0
59,4102.0,2769.0,33,1333.0
60,3423.0,2145.0,33,1278.0
61,3146.0,2029.0,33,1117.0
62,3140.0,1918.0,33,1222.0
63,2819.0,1669.0,33,1150.0
64,2360.0,1285.0,33,1075.0
65,2046.0,1150.0,33,896.0
66,2236.0,1207.0,33,1029.0
67,4564.0,3213.0,33,1351.0
68,4139.0,2902.0,33,1237.0
69,3572.0,2391.0,33,1181.0
70,3441.0,2274.0,33,1167.0
71,4425.0,3009.0,33,1416.0
72,2991.0,1580.0,33,1411.0
73,2922.0,1764.0,33,1158.0
74,2767.0,1549.0,33,1218.0
75,2497.0,1381.0,33,1116.0
76,2083.0,1074.0,33,1009.0
77,2282.0,1130.0,33,1152.0
8,4118.0,2717.0,33,1401.0
80,3898.0,2484.0,33,1414.0
81,3398.0,2132.0,33,1266.0
82,3460.0,2227.0,33,1233.0
83,3205.0,1992.0,33,1213.0
84,3215.0,1872.0,33,1343.0
85,3704.0,2351.0,33,1353.0
86,3926.0,2591.0,33,1335.0
87,2342.0,1261.0,33,1081.0
88,2697.0,1354.0,33,1343.0
9,3537.0,1972.0,33,1565.0
92,4324.0,2846.0,33,1478.0
94,4005.0,2704.0,33,1301.0
95,4562.0,3193.0,33,1369.0
96,4003.0,2742.0,33,1261.0
97,2695.0,1453.0,33,1242.0
98,2424.0,1249.0,33,1175.0
99,3289.0,1696.0,33,1593.0
33,2761.0,1547.0,34,1214.0
35,4298.0,2939.0,34,1359.0
36,3891.0,2659.0,34,1232.0
37,3864.0,2716.0,34,1148.0
38,3377.0,2205.0,34,1172.0
39,3285.0,2089.0,34,1196.0
4,3681.0,2491.0,34,1190.0
40,3220.0,1929.0,34,1291.0
41,3180.0,1728.0,34,1452.0
42,2961.0,1652.0,34,1309.0
43,2428.0,1241.0,34,1187.0
44,2154.0,953.0,34,1201.0
46,3708.0,2548.0,34,1160.0
48,3816.0,2492.0,34,1324.0
49,3417.0,2218.0,34,1199.0
50,3204.0,1951.0,34,1253.0
51,2909.0,1681.0,34,1228.0
52,2586.0,1392.0,34,1194.0
53,2364.0,1264.0,34,1100.0
54,2284.0,1243.0,34,1041.0
55,2348.0,1184.0,34,1164.0
56,4486.0,2992.0,34,1494.0
57,4211.0,2810.0,34,1401.0
58,3349.0,2079.0,34,1270.0
59,3498.0,2375.0,34,1123.0
6,3748.0,2328.0,34,1420.0
60,2777.0,1647.0,34,1130.0
61,3282.0,2033.0,34,1249.0
62,3039.0,1794.0,34,1245.0
63,2673.0,1485.0,34,1188.0
64,2435.0,1320.0,34,1115.0
65,2501.0,1367.0,34,1134.0
66,1930.0,1008.0,34,922.0
68,3970.0,2675.0,34,1295.0
70,3647.0,2394.0,34,1253.0
71,4198.0,2906.0,34,1292.0
72,3102.0,1859.0,34,1243.0
73,2754.0,1496.0,34,1258.0
74,2478.0,1376.0,34,1102.0
75,2284.0,1269.0,34,1015.0
76,2213.0,1165.0,34,1048.0
77,2088.0,1134.0,34,954.0
79,4091.0,2888.0,34,1203.0
8,3903.0,2762.0,34,1141.0
81,4744.0,3241.0,34,1503.0
82,4351.0,3057.0,34,1294.0
83,2978.0,1594.0,34,1384.0
84,2630.0,1470.0,34,1160.0
85,3772.0,2381.0,34,1391.0
86,3314.0,2152.0,34,1162.0
87,2547.0,1256.0,34,1291.0
88,1944.0,965.0,34,979.0
9,2230.0,1239.0,34,991.0
91,4055.0,2541.0,34,1514.0
92,4471.0,3127.0,34,1344.0
93,3544.0,2194.0,34,1350.0
94,4153.0,2851.0,34,1302.0
96,3175.0,1839.0,34,1336.0
97,2838.0,1367.0,34,1471.0
98,2026.0,1103.0,34,923.0
99,2202.0,1181.0,34,1021.0
32,2586.0,1483.0,35,1103.0
33,2365.0,1363.0,35,1002.0
35,4475.0,3172.0,35,1303.0
36,4056.0,2659.0,35,1397.0
37,3116.0,1905.0,35,1211.0
38,4127.0,2847.0,35,1280.0
39,4123.0,2762.0,35,1361.0
40,3231.0,2015.0,35,1216.0
41,2530.0,1428.0,35,1102.0
42,2957.0,1771.0,35,1186.0
43,2169.0,1240.0,35,929.0
44,1998.0,1122.0,35,876.0
45,4415.0,2993.0,35,1422.0
47,3433.0,2273.0,35,1160.0
49,3296.0,2176.0,35,1120.0
5,4287.0,2809.0,35,1478.0
50,2718.0,1633.0,35,1085.0
51,2839.0,1796.0,35,1043.0
52,2459.0,1509.0,35,950.0
53,2647.0,1598.0,35,1049.0
54,2364.0,1310.0,35,1054.0
55,2075.0,1183.0,35,892.0
56,4866.0,3133.0,35,1733.0
59,3922.0,2753.0,35,1169.0
6,3487.0,2077.0,35,1410.0
60,3161.0,2019.0,35,1142.0
61,3281.0,2022.0,35,1259.0
62,3194.0,1901.0,35,1293.0
63,2652.0,1468.0,35,1184.0
64,2441.0,1394.0,35,1047.0
65,2085.0,1150.0,35,935.0
66,2205.0,1232.0,35,973.0
67,3841.0,2525.0,35,1316.0
68,3715.0,2539.0,35,1176.0
69,4300.0,2879.0,35,1421.0
70,3875.0,2595.0,35,1280.0
71,3750.0,2367.0,35,1383.0
72,3563.0,2285.0,35,1278.0
73,3016.0,1840.0,35,1176.0
74,2249.0,1193.0,35,1056.0
75,2586.0,1371.0,35,1215.0
76,2318.0,1283.0,35,1035.0
77,2339.0,1302.0,35,1037.0
79,4385.0,2967.0,35,1418.0
8,3019.0,1452.0,35,1567.0
81,3629.0,2444.0,35,1185.0
82,3366.0,2117.0,35,1249.0
84,3088.0,1986.0,35,1102.0
85,2900.0,1772.0,35,1128.0
86,2862.0,1525.0,35,1337.0
87,3368.0,1648.0,35,1720.0
88,2153.0,1047.0,35,1106.0
9,4028.0,2651.0,35,1377.0
92,4467.0,3236.0,35,1231.0
93,4656.0,3280.0,35,1376.0
94,4202.0,2570.0,35,1632.0
95,4317.0,3125.0,35,1192.0
96,3435.0,2251.0,35,1184.0
97,2886.0,1479.0,35,1407.0
98,2791.0,1359.0,35,1432.0
99,2513.0,1255.0,35,1258.0
34,4779.0,3226.0,36,1553.0
35,3871.0,2777.0,36,1094.0
36,4135.0,2672.0,36,1463.0
37,3427.0,2259.0,36,1168.0
38,3220.0,2046.0,36,1174.0
39,2970.0,1755.0,36,1215.0
40,3164.0,1883.0,36,1281.0
41,2828.0,1604.0,36,1224.0
42,2546.0,1236.0,36,1310.0
43,2688.0,1459.0,36,1229.0
44,2221.0,1107.0,36,1114.0
46,3632.0,2527.0,36,1105.0
47,3776.0,2537.0,36,1239.0
48,3108.0,1970.0,36,1138.0
49,3521.0,2376.0,36,1145.0
5,3690.0,2452.0,36,1238.0
50,3323.0,2205.0,36,1118.0
51,2924.0,1779.0,36,1145.0
52,2605.0,1442.0,36,1163.0
53,2420.0,1399.0,36,1021.0
54,2285.0,1265.0,36,1020.0
55,2208.0,1231.0,36,977.0
56,3990.0,2665.0,36,1325.0
58,4079.0,2887.0,36,1192.0
59,4613.0,3130.0,36,1483.0
6,4176.0,2754.0,36,1422.0
60,3021.0,1964.0,36,1057.0
61,4025.0,2753.0,36,1272.0
62,2738.0,1421.0,36,1317.0
63,2773.0,1554.0,36,1219.0
64,2498.0,1293.0,36,1205.0
65,2027.0,978.0,36,1049.0
66,2137.0,1157.0,36,980.0
68,4512.0,3155.0,36,1357.0
69,3929.0,2617.0,36,1312.0
7,3528.0,1921.0,36,1607.0
70,3249.0,2060.0,36,1189.0
71,3099.0,1849.0,36,1250.0
72,3615.0,2240.0,36,1375.0
73,2930.0,1655.0,36,1275.0
74,2441.0,1318.0,36,1123.0
75,3253.0,1583.0,36,1670.0
76,2305.0,1149.0,36,1156.0
77,2130.0,1032.0,36,1098.0
81,4263.0,2977.0,36,1286.0
82,3954.0,2534.0,36,1420.0
83,3723.0,2352.0,36,1371.0
85,3288.0,2136.0,36,1152.0
86,2889.0,1536.0,36,1353.0
87,4396.0,3005.0,36,1391.0
88,1953.0,1002.0,36,951.0
9,3512.0,2229.0,36,1283.0
90,4275.0,2889.0,36,1386.0
91,4340.0,3056.0,36,1284.0
92,4120.0,2871.0,36,1249.0
94,3854.0,2354.0,36,1500.0
95,3099.0,1718.0,36,1381.0
96,3355.0,2030.0,36,1325.0
97,2964.0,1289.0,36,1675.0
98,2383.0,1128.0,36,1255.0
99,2080.0,885.0,36,1195.0
32,2665.0,1407.0,37,1258.0
33,2008.0,1145.0,37,863.0
35,4562.0,2977.0,37,1585.0
36,3902.0,2588.0,37,1314.0
37,3832.0,2512.0,37,1320.0
38,3418.0,2179.0,37,1239.0
39,4319.0,2808.0,37,1511.0
40,2604.0,1495.0,37,1109.0
41,2743.0,1547.0,37,1196.0
42,3035.0,1787.0,37,1248.0
43,2112.0,1206.0,37,906.0
44,1921.0,1064.0,37,857.0
47,3632.0,2368.0,37,1264.0
48,3271.0,2060.0,37,1211.0
49,3154.0,1975.0,37,1179.0
50,2798.0,1630.0,37,1168.0
51,2895.0,1765.0,37,1130.0
